"table_schema","table_name","column_name","ordinal_position","is_nullable","data_type","character_maximum_length","numeric_precision","numeric_scale","datetime_precision"
"landing","overpayments","updated_date_utc",11,"YES","timestamp without time zone",NULL,NULL,NULL,6
"landing","payment_services","id",1,"NO","uuid",NULL,NULL,NULL,NULL
"landing","payment_services","source_run_id",2,"NO","uuid",NULL,NULL,NULL,NULL
"landing","payment_services","loaded_at",3,"NO","timestamp without time zone",NULL,NULL,NULL,6
"landing","payment_services","payment_service_id",4,"YES","uuid",NULL,NULL,NULL,NULL
"landing","payment_services","payment_service_name",5,"YES","text",NULL,NULL,NULL,NULL
"landing","payment_services","payment_service_url",6,"YES","text",NULL,NULL,NULL,NULL
"landing","payment_services","payment_service_type",7,"YES","text",NULL,NULL,NULL,NULL
"landing","payment_services","pay_now_text",8,"YES","text",NULL,NULL,NULL,NULL
"landing","payments","id",1,"NO","uuid",NULL,NULL,NULL,NULL
"landing","payments","source_run_id",2,"NO","uuid",NULL,NULL,NULL,NULL
"landing","payments","loaded_at",3,"NO","timestamp without time zone",NULL,NULL,NULL,6
"landing","payments","payment_id",4,"YES","uuid",NULL,NULL,NULL,NULL
"landing","payments","invoice_id",5,"YES","uuid",NULL,NULL,NULL,NULL
"landing","payments","credit_note_id",6,"YES","uuid",NULL,NULL,NULL,NULL
"landing","payments","prepayment_id",7,"YES","uuid",NULL,NULL,NULL,NULL
"landing","payments","overpayment_id",8,"YES","uuid",NULL,NULL,NULL,NULL
"landing","payments","account_id",9,"YES","uuid",NULL,NULL,NULL,NULL
"landing","payments","date",10,"YES","date",NULL,NULL,NULL,0
"landing","payments","amount",11,"YES","numeric",NULL,NULL,NULL,NULL
"landing","payments","currency_rate",12,"YES","numeric",NULL,NULL,NULL,NULL
"landing","payments","reference",13,"YES","text",NULL,NULL,NULL,NULL
"landing","payments","status",14,"YES","text",NULL,NULL,NULL,NULL
"landing","payments","updated_date_utc",15,"YES","timestamp without time zone",NULL,NULL,NULL,6
"landing","prepayment_allocations","id",1,"NO","uuid",NULL,NULL,NULL,NULL
"landing","prepayment_allocations","prepayment_id",2,"NO","uuid",NULL,NULL,NULL,NULL
"landing","prepayment_allocations","allocation_id",3,"YES","uuid",NULL,NULL,NULL,NULL
"landing","prepayment_allocations","invoice_id",4,"YES","uuid",NULL,NULL,NULL,NULL
"landing","prepayment_allocations","amount",5,"YES","numeric",NULL,NULL,NULL,NULL
"landing","prepayment_allocations","date",6,"YES","date",NULL,NULL,NULL,0
"landing","prepayment_lines","id",1,"NO","uuid",NULL,NULL,NULL,NULL
"landing","prepayment_lines","prepayment_id",2,"NO","uuid",NULL,NULL,NULL,NULL
"landing","prepayment_lines","description",3,"YES","text",NULL,NULL,NULL,NULL
"landing","prepayment_lines","quantity",4,"YES","numeric",NULL,NULL,NULL,NULL
"landing","prepayment_lines","unit_amount",5,"YES","numeric",NULL,NULL,NULL,NULL
"landing","prepayment_lines","account_code",6,"YES","text",NULL,NULL,NULL,NULL
"landing","prepayment_lines","tax_type",7,"YES","text",NULL,NULL,NULL,NULL
"landing","prepayment_lines","tax_amount",8,"YES","numeric",NULL,NULL,NULL,NULL
"landing","prepayment_lines","line_amount",9,"YES","numeric",NULL,NULL,NULL,NULL
"landing","prepayment_lines","tracking",10,"YES","jsonb",NULL,NULL,NULL,NULL
"landing","prepayments","id",1,"NO","uuid",NULL,NULL,NULL,NULL
"landing","prepayments","source_run_id",2,"NO","uuid",NULL,NULL,NULL,NULL
"landing","prepayments","loaded_at",3,"NO","timestamp without time zone",NULL,NULL,NULL,6
"landing","prepayments","prepayment_id",4,"YES","uuid",NULL,NULL,NULL,NULL
"landing","prepayments","type",5,"YES","text",NULL,NULL,NULL,NULL
"landing","prepayments","contact_id",6,"YES","uuid",NULL,NULL,NULL,NULL
"landing","prepayments","date",7,"YES","date",NULL,NULL,NULL,0
"landing","prepayments","currency_code",8,"YES","text",NULL,NULL,NULL,NULL
"landing","prepayments","total",9,"YES","numeric",NULL,NULL,NULL,NULL
"landing","prepayments","status",10,"YES","text",NULL,NULL,NULL,NULL
"landing","prepayments","updated_date_utc",11,"YES","timestamp without time zone",NULL,NULL,NULL,6
"landing","purchase_order_lines","id",1,"NO","uuid",NULL,NULL,NULL,NULL
"landing","purchase_order_lines","purchase_order_id",2,"NO","uuid",NULL,NULL,NULL,NULL
"landing","purchase_order_lines","description",3,"YES","text",NULL,NULL,NULL,NULL
"landing","purchase_order_lines","quantity",4,"YES","numeric",NULL,NULL,NULL,NULL
"landing","purchase_order_lines","unit_amount",5,"YES","numeric",NULL,NULL,NULL,NULL
"landing","purchase_order_lines","tax_type",6,"YES","text",NULL,NULL,NULL,NULL
"landing","purchase_order_lines","tax_amount",7,"YES","numeric",NULL,NULL,NULL,NULL
"landing","purchase_order_lines","line_amount",8,"YES","numeric",NULL,NULL,NULL,NULL
"landing","purchase_order_lines","account_code",9,"YES","text",NULL,NULL,NULL,NULL
"landing","purchase_order_lines","tracking",10,"YES","jsonb",NULL,NULL,NULL,NULL
"landing","purchase_orders","id",1,"NO","uuid",NULL,NULL,NULL,NULL
"landing","purchase_orders","source_run_id",2,"NO","uuid",NULL,NULL,NULL,NULL
"landing","purchase_orders","loaded_at",3,"NO","timestamp without time zone",NULL,NULL,NULL,6
"landing","purchase_orders","purchase_order_id",4,"YES","uuid",NULL,NULL,NULL,NULL
"landing","purchase_orders","contact_id",5,"YES","uuid",NULL,NULL,NULL,NULL
"landing","purchase_orders","date",6,"YES","date",NULL,NULL,NULL,0
"landing","purchase_orders","delivery_date",7,"YES","date",NULL,NULL,NULL,0
"landing","purchase_orders","reference",8,"YES","text",NULL,NULL,NULL,NULL
"landing","purchase_orders","status",9,"YES","text",NULL,NULL,NULL,NULL
"landing","purchase_orders","total",10,"YES","numeric",NULL,NULL,NULL,NULL
"landing","purchase_orders","updated_date_utc",11,"YES","timestamp without time zone",NULL,NULL,NULL,6
"landing","quote_lines","id",1,"NO","uuid",NULL,NULL,NULL,NULL
"landing","quote_lines","quote_id",2,"NO","uuid",NULL,NULL,NULL,NULL
"landing","quote_lines","description",3,"YES","text",NULL,NULL,NULL,NULL
"landing","quote_lines","quantity",4,"YES","numeric",NULL,NULL,NULL,NULL
"landing","quote_lines","unit_amount",5,"YES","numeric",NULL,NULL,NULL,NULL
"landing","quote_lines","tax_type",6,"YES","text",NULL,NULL,NULL,NULL
"landing","quote_lines","tax_amount",7,"YES","numeric",NULL,NULL,NULL,NULL
"landing","quote_lines","line_amount",8,"YES","numeric",NULL,NULL,NULL,NULL
"landing","quote_lines","account_code",9,"YES","text",NULL,NULL,NULL,NULL
"landing","quote_lines","tracking",10,"YES","jsonb",NULL,NULL,NULL,NULL
"landing","quotes","id",1,"NO","uuid",NULL,NULL,NULL,NULL
"landing","quotes","source_run_id",2,"NO","uuid",NULL,NULL,NULL,NULL
"landing","quotes","loaded_at",3,"NO","timestamp without time zone",NULL,NULL,NULL,6
"landing","quotes","quote_id",4,"YES","uuid",NULL,NULL,NULL,NULL
"landing","quotes","contact_id",5,"YES","uuid",NULL,NULL,NULL,NULL
"landing","quotes","status",6,"YES","text",NULL,NULL,NULL,NULL
"landing","quotes","title",7,"YES","text",NULL,NULL,NULL,NULL
"landing","quotes","summary",8,"YES","text",NULL,NULL,NULL,NULL
"landing","quotes","quote_number",9,"YES","text",NULL,NULL,NULL,NULL
"landing","quotes","expiry_date",10,"YES","date",NULL,NULL,NULL,0
"landing","quotes","total",11,"YES","numeric",NULL,NULL,NULL,NULL
"landing","quotes","updated_date_utc",12,"YES","timestamp without time zone",NULL,NULL,NULL,6
"landing","quotes","date",13,"YES","date",NULL,NULL,NULL,0
"landing","quotes","reference",14,"YES","text",NULL,NULL,NULL,NULL
"landing","repeating_invoice_lines","id",1,"NO","uuid",NULL,NULL,NULL,NULL
"landing","repeating_invoice_lines","repeating_invoice_id",2,"NO","uuid",NULL,NULL,NULL,NULL
"landing","repeating_invoice_lines","description",3,"YES","text",NULL,NULL,NULL,NULL
"landing","repeating_invoice_lines","quantity",4,"YES","numeric",NULL,NULL,NULL,NULL
"landing","repeating_invoice_lines","unit_amount",5,"YES","numeric",NULL,NULL,NULL,NULL
"landing","repeating_invoice_lines","tax_type",6,"YES","text",NULL,NULL,NULL,NULL
"landing","repeating_invoice_lines","tax_amount",7,"YES","numeric",NULL,NULL,NULL,NULL
"landing","repeating_invoice_lines","line_amount",8,"YES","numeric",NULL,NULL,NULL,NULL
"landing","repeating_invoice_lines","account_code",9,"YES","text",NULL,NULL,NULL,NULL
"landing","repeating_invoice_lines","tracking",10,"YES","jsonb",NULL,NULL,NULL,NULL
"landing","repeating_invoices","id",1,"NO","uuid",NULL,NULL,NULL,NULL
"landing","repeating_invoices","source_run_id",2,"NO","uuid",NULL,NULL,NULL,NULL
"landing","repeating_invoices","loaded_at",3,"NO","timestamp without time zone",NULL,NULL,NULL,6
"landing","repeating_invoices","repeating_invoice_id",4,"YES","uuid",NULL,NULL,NULL,NULL
"landing","repeating_invoices","contact_id",5,"YES","uuid",NULL,NULL,NULL,NULL
"landing","repeating_invoices","status",6,"YES","text",NULL,NULL,NULL,NULL
"landing","repeating_invoices","reference",7,"YES","text",NULL,NULL,NULL,NULL
"landing","repeating_invoices","start_date",8,"YES","date",NULL,NULL,NULL,0
"landing","repeating_invoices","next_scheduled_date",9,"YES","date",NULL,NULL,NULL,0
"landing","repeating_invoices","end_date",10,"YES","date",NULL,NULL,NULL,0
"landing","repeating_invoices","schedule",11,"YES","text",NULL,NULL,NULL,NULL
"landing","repeating_invoices","total",12,"YES","numeric",NULL,NULL,NULL,NULL
"landing","repeating_invoices","updated_date_utc",13,"YES","timestamp without time zone",NULL,NULL,NULL,6
"landing","report_balance_sheet","id",1,"NO","uuid",NULL,NULL,NULL,NULL
"landing","report_balance_sheet","source_run_id",2,"NO","uuid",NULL,NULL,NULL,NULL
"landing","report_balance_sheet","loaded_at",3,"NO","timestamp without time zone",NULL,NULL,NULL,6
"landing","report_balance_sheet","fetched_at",4,"NO","timestamp without time zone",NULL,NULL,NULL,6
"landing","report_balance_sheet","report_json",5,"NO","jsonb",NULL,NULL,NULL,NULL
"landing","report_profit_and_loss","id",1,"NO","uuid",NULL,NULL,NULL,NULL
"landing","report_profit_and_loss","source_run_id",2,"NO","uuid",NULL,NULL,NULL,NULL
"landing","report_profit_and_loss","loaded_at",3,"NO","timestamp without time zone",NULL,NULL,NULL,6
"landing","report_profit_and_loss","fetched_at",4,"NO","timestamp without time zone",NULL,NULL,NULL,6
"landing","report_profit_and_loss","report_json",5,"NO","jsonb",NULL,NULL,NULL,NULL
"landing","report_trial_balance","id",1,"NO","uuid",NULL,NULL,NULL,NULL
"landing","report_trial_balance","source_run_id",2,"NO","uuid",NULL,NULL,NULL,NULL
"landing","report_trial_balance","loaded_at",3,"NO","timestamp without time zone",NULL,NULL,NULL,6
"landing","report_trial_balance","fetched_at",4,"NO","timestamp without time zone",NULL,NULL,NULL,6
"landing","report_trial_balance","report_json",5,"NO","jsonb",NULL,NULL,NULL,NULL
"landing","tax_rates","id",1,"NO","uuid",NULL,NULL,NULL,NULL
"landing","tax_rates","source_run_id",2,"NO","uuid",NULL,NULL,NULL,NULL
"landing","tax_rates","loaded_at",3,"NO","timestamp without time zone",NULL,NULL,NULL,6
"landing","tax_rates","tax_type",4,"YES","text",NULL,NULL,NULL,NULL
"landing","tax_rates","name",5,"YES","text",NULL,NULL,NULL,NULL
"landing","tax_rates","tax_components",6,"YES","jsonb",NULL,NULL,NULL,NULL
"landing","tax_rates","status",7,"YES","text",NULL,NULL,NULL,NULL
"landing","tax_rates","report_tax_type",8,"YES","text",NULL,NULL,NULL,NULL
"landing","tax_rates","can_apply_to_assets",9,"YES","boolean",NULL,NULL,NULL,NULL
"landing","tax_rates","can_apply_to_equity",10,"YES","boolean",NULL,NULL,NULL,NULL
"landing","tax_rates","can_apply_to_expenses",11,"YES","boolean",NULL,NULL,NULL,NULL
"landing","tax_rates","can_apply_to_liabilities",12,"YES","boolean",NULL,NULL,NULL,NULL
"landing","tax_rates","can_apply_to_revenue",13,"YES","boolean",NULL,NULL,NULL,NULL
"landing","tracking_categories","id",1,"NO","uuid",NULL,NULL,NULL,NULL
"landing","tracking_categories","source_run_id",2,"NO","uuid",NULL,NULL,NULL,NULL
"landing","tracking_categories","loaded_at",3,"NO","timestamp without time zone",NULL,NULL,NULL,6
"landing","tracking_categories","tracking_category_id",4,"YES","uuid",NULL,NULL,NULL,NULL
"landing","tracking_categories","name",5,"YES","text",NULL,NULL,NULL,NULL
"landing","tracking_categories","status",6,"YES","text",NULL,NULL,NULL,NULL
"landing","tracking_categories","option_status",7,"YES","text",NULL,NULL,NULL,NULL
"landing","tracking_categories","updated_date_utc",8,"YES","timestamp without time zone",NULL,NULL,NULL,6
"landing","tracking_options","id",1,"NO","uuid",NULL,NULL,NULL,NULL
"landing","tracking_options","tracking_category_id",2,"NO","uuid",NULL,NULL,NULL,NULL
"landing","tracking_options","tracking_option_id",3,"YES","uuid",NULL,NULL,NULL,NULL
"landing","tracking_options","name",4,"YES","text",NULL,NULL,NULL,NULL
"landing","tracking_options","status",5,"YES","text",NULL,NULL,NULL,NULL
"landing","users","id",1,"NO","uuid",NULL,NULL,NULL,NULL
"landing","users","source_run_id",2,"NO","uuid",NULL,NULL,NULL,NULL
"landing","users","loaded_at",3,"NO","timestamp without time zone",NULL,NULL,NULL,6
"landing","users","user_id",4,"YES","uuid",NULL,NULL,NULL,NULL
"landing","users","first_name",5,"YES","text",NULL,NULL,NULL,NULL
"landing","users","last_name",6,"YES","text",NULL,NULL,NULL,NULL
"landing","users","email_address",7,"YES","text",NULL,NULL,NULL,NULL
"landing","users","is_subscriber",8,"YES","boolean",NULL,NULL,NULL,NULL
"landing","users","organisation_role",9,"YES","text",NULL,NULL,NULL,NULL
"landing","users","updated_date_utc",10,"YES","timestamp without time zone",NULL,NULL,NULL,6
"model","accounts","Account Id",1,"YES","uuid",NULL,NULL,NULL,NULL
"model","accounts","Account Code",2,"YES","text",NULL,NULL,NULL,NULL
"model","accounts","Account Name",3,"YES","text",NULL,NULL,NULL,NULL
"model","accounts","Account Type",4,"YES","text",NULL,NULL,NULL,NULL
"model","accounts","Tax Type",5,"YES","text",NULL,NULL,NULL,NULL
"model","accounts","Description",6,"YES","text",NULL,NULL,NULL,NULL
"model","accounts","Class",7,"YES","text",NULL,NULL,NULL,NULL
"model","accounts","Enable Payments",8,"YES","boolean",NULL,NULL,NULL,NULL
"model","accounts","Show In Expense Claims",9,"YES","boolean",NULL,NULL,NULL,NULL
"model","accounts","Reporting Code",10,"YES","text",NULL,NULL,NULL,NULL
"model","accounts","Reporting Code Name",11,"YES","text",NULL,NULL,NULL,NULL
"model","accounts","Currency",12,"YES","text",NULL,NULL,NULL,NULL
"model","accounts","Bank Account Number",13,"YES","text",NULL,NULL,NULL,NULL
"model","accounts","Bank Account Type",14,"YES","text",NULL,NULL,NULL,NULL
"model","accounts","Last Updated",15,"YES","timestamp without time zone",NULL,NULL,NULL,6
"model","bank_transactions","Transaction Id",1,"YES","uuid",NULL,NULL,NULL,NULL
"model","bank_transactions","Transaction Date",2,"YES","date",NULL,NULL,NULL,0
"model","bank_transactions","Reference",3,"YES","text",NULL,NULL,NULL,NULL
"model","bank_transactions","Status",4,"YES","text",NULL,NULL,NULL,NULL
"model","bank_transactions","Transaction Type",5,"YES","text",NULL,NULL,NULL,NULL
"model","bank_transactions","Currency",6,"YES","text",NULL,NULL,NULL,NULL
"model","bank_transactions","Subtotal",7,"YES","numeric",NULL,NULL,NULL,NULL
"model","bank_transactions","Total Tax",8,"YES","numeric",NULL,NULL,NULL,NULL
"model","bank_transactions","Total Amount",9,"YES","numeric",NULL,NULL,NULL,NULL
"model","bank_transactions","Is Reconciled",10,"YES","boolean",NULL,NULL,NULL,NULL
"model","bank_transactions","Last Updated",11,"YES","timestamp without time zone",NULL,NULL,NULL,6
"model","bank_transactions","Line Id",12,"YES","uuid",NULL,NULL,NULL,NULL
"model","bank_transactions","Line Description",13,"YES","text",NULL,NULL,NULL,NULL
"model","bank_transactions","Line Quantity",14,"YES","numeric",NULL,NULL,NULL,NULL
"model","bank_transactions","Line Unit Amount",15,"YES","numeric",NULL,NULL,NULL,NULL
"model","bank_transactions","Line Tax Type",16,"YES","text",NULL,NULL,NULL,NULL
"model","bank_transactions","Line Tax Amount",17,"YES","numeric",NULL,NULL,NULL,NULL
"model","bank_transactions","Line Total",18,"YES","numeric",NULL,NULL,NULL,NULL
"model","bank_transactions","Line Account Code",19,"YES","text",NULL,NULL,NULL,NULL
"model","bank_transactions","Contact Id",20,"YES","uuid",NULL,NULL,NULL,NULL
"model","bank_transactions","Contact Name",21,"YES","text",NULL,NULL,NULL,NULL
"model","bank_transactions","Contact Email",22,"YES","text",NULL,NULL,NULL,NULL
"model","budgets","Budget Id",1,"YES","uuid",NULL,NULL,NULL,NULL
"model","budgets","Status",2,"YES","text",NULL,NULL,NULL,NULL
"model","budgets","Description",3,"YES","text",NULL,NULL,NULL,NULL
"model","budgets","Type",4,"YES","text",NULL,NULL,NULL,NULL
"model","budgets","Budget Updated",5,"YES","timestamp without time zone",NULL,NULL,NULL,6
"model","budgets","Line Id",6,"YES","uuid",NULL,NULL,NULL,NULL
"model","budgets","Line Account Id",7,"YES","uuid",NULL,NULL,NULL,NULL
"model","budgets","Line Account Code",8,"YES","text",NULL,NULL,NULL,NULL
"model","contacts","Contact Id",1,"YES","uuid",NULL,NULL,NULL,NULL
"model","contacts","Contact Name",2,"YES","text",NULL,NULL,NULL,NULL
"model","contacts","Email Address",3,"YES","text",NULL,NULL,NULL,NULL
"model","contacts","First Name",4,"YES","text",NULL,NULL,NULL,NULL
"model","contacts","Last Name",5,"YES","text",NULL,NULL,NULL,NULL
"model","contacts","Currency",6,"YES","text",NULL,NULL,NULL,NULL
"model","contacts","Last Updated",7,"YES","timestamp without time zone",NULL,NULL,NULL,6
"model","credit_notes","Credit Note Id",1,"YES","uuid",NULL,NULL,NULL,NULL
"model","credit_notes","Credit Note Date",2,"YES","date",NULL,NULL,NULL,0
"model","credit_notes","Reference",3,"YES","text",NULL,NULL,NULL,NULL
"model","credit_notes","Status",4,"YES","text",NULL,NULL,NULL,NULL
"model","credit_notes","Type",5,"YES","text",NULL,NULL,NULL,NULL
"model","credit_notes","Currency",6,"YES","text",NULL,NULL,NULL,NULL
"model","credit_notes","Credit Note Total",7,"YES","numeric",NULL,NULL,NULL,NULL
"model","credit_notes","Credit Note Updated",8,"YES","timestamp without time zone",NULL,NULL,NULL,6
"model","credit_notes","Line Id",9,"YES","uuid",NULL,NULL,NULL,NULL
"model","credit_notes","Line Description",10,"YES","text",NULL,NULL,NULL,NULL
"model","credit_notes","Line Quantity",11,"YES","numeric",NULL,NULL,NULL,NULL
"model","credit_notes","Line Unit Amount",12,"YES","numeric",NULL,NULL,NULL,NULL
"model","credit_notes","Line Tax Type",13,"YES","text",NULL,NULL,NULL,NULL
"model","credit_notes","Line Tax Amount",14,"YES","numeric",NULL,NULL,NULL,NULL
"model","credit_notes","Line Total",15,"YES","numeric",NULL,NULL,NULL,NULL
"model","credit_notes","Line Account Code",16,"YES","text",NULL,NULL,NULL,NULL
"model","credit_notes","Line Tracking",17,"YES","jsonb",NULL,NULL,NULL,NULL
"model","credit_notes","Customer Id",18,"YES","uuid",NULL,NULL,NULL,NULL
"model","credit_notes","Customer Name",19,"YES","text",NULL,NULL,NULL,NULL
"model","credit_notes","Customer Email",20,"YES","text",NULL,NULL,NULL,NULL
"model","credit_notes","Is Customer",21,"YES","boolean",NULL,NULL,NULL,NULL
"model","credit_notes","Customer Currency",22,"YES","text",NULL,NULL,NULL,NULL
"model","customers","Customer Id",1,"YES","uuid",NULL,NULL,NULL,NULL
"model","customers","Customer Name",2,"YES","text",NULL,NULL,NULL,NULL
"model","customers","Email Address",3,"YES","text",NULL,NULL,NULL,NULL
"model","customers","First Name",4,"YES","text",NULL,NULL,NULL,NULL
"model","customers","Last Name",5,"YES","text",NULL,NULL,NULL,NULL
"model","customers","Currency",6,"YES","text",NULL,NULL,NULL,NULL
"model","customers","Last Updated",7,"YES","timestamp without time zone",NULL,NULL,NULL,6
"model","invoices","Invoice Id",1,"YES","uuid",NULL,NULL,NULL,NULL
"model","invoices","Invoice Date",2,"YES","date",NULL,NULL,NULL,0
"model","invoices","Due Date",3,"YES","date",NULL,NULL,NULL,0
"model","invoices","Reference",4,"YES","text",NULL,NULL,NULL,NULL
"model","invoices","Status",5,"YES","text",NULL,NULL,NULL,NULL
"model","invoices","Type",6,"YES","text",NULL,NULL,NULL,NULL
"model","invoices","Currency",7,"YES","text",NULL,NULL,NULL,NULL
"model","invoices","Invoice Total",8,"YES","numeric",NULL,NULL,NULL,NULL
"model","invoices","Total Tax",9,"YES","numeric",NULL,NULL,NULL,NULL
"model","invoices","Subtotal",10,"YES","numeric",NULL,NULL,NULL,NULL
"model","invoices","Amount Paid",11,"YES","numeric",NULL,NULL,NULL,NULL
"model","invoices","Amount Due",12,"YES","numeric",NULL,NULL,NULL,NULL
"model","invoices","Amount Credited",13,"YES","numeric",NULL,NULL,NULL,NULL
"model","invoices","Invoice Updated",14,"YES","timestamp without time zone",NULL,NULL,NULL,6
"model","invoices","Line Id",15,"YES","uuid",NULL,NULL,NULL,NULL
"model","invoices","Line Description",16,"YES","text",NULL,NULL,NULL,NULL
"model","invoices","Line Quantity",17,"YES","numeric",NULL,NULL,NULL,NULL
"model","invoices","Line Unit Amount",18,"YES","numeric",NULL,NULL,NULL,NULL
"model","invoices","Line Tax Type",19,"YES","text",NULL,NULL,NULL,NULL
"model","invoices","Line Tax Amount",20,"YES","numeric",NULL,NULL,NULL,NULL
"model","invoices","Line Total",21,"YES","numeric",NULL,NULL,NULL,NULL
"model","invoices","Line Account Code",22,"YES","text",NULL,NULL,NULL,NULL
"model","invoices","Line Tracking",23,"YES","jsonb",NULL,NULL,NULL,NULL
"model","invoices","Customer Id",24,"YES","uuid",NULL,NULL,NULL,NULL
"model","invoices","Customer Name",25,"YES","text",NULL,NULL,NULL,NULL
"model","invoices","Customer Email",26,"YES","text",NULL,NULL,NULL,NULL
"model","invoices","Is Customer",27,"YES","boolean",NULL,NULL,NULL,NULL
"model","invoices","Customer Currency",28,"YES","text",NULL,NULL,NULL,NULL
"model","journals","Journal Id",1,"YES","uuid",NULL,NULL,NULL,NULL
"model","journals","Journal Date",2,"YES","date",NULL,NULL,NULL,0
"model","journals","Journal Number",3,"YES","text",NULL,NULL,NULL,NULL
"model","journals","Reference",4,"YES","text",NULL,NULL,NULL,NULL
"model","journals","Narration",5,"YES","text",NULL,NULL,NULL,NULL
"model","journals","Source Type",6,"YES","text",NULL,NULL,NULL,NULL
"model","journals","Source Id",7,"YES","uuid",NULL,NULL,NULL,NULL
"model","journals","Journal Updated",8,"YES","timestamp without time zone",NULL,NULL,NULL,6
"model","journals","Line Id",9,"YES","uuid",NULL,NULL,NULL,NULL
"model","journals","Line Account Code",10,"YES","text",NULL,NULL,NULL,NULL
"model","journals","Line Account Id",11,"YES","uuid",NULL,NULL,NULL,NULL
"model","journals","Line Description",12,"YES","text",NULL,NULL,NULL,NULL
"model","journals","Line Net Amount",13,"YES","numeric",NULL,NULL,NULL,NULL
"model","journals","Line Gross Amount",14,"YES","numeric",NULL,NULL,NULL,NULL
"model","journals","Line Tax Amount",15,"YES","numeric",NULL,NULL,NULL,NULL
"model","journals","Line Tracking",16,"YES","jsonb",NULL,NULL,NULL,NULL
"model","manual_journals","Manual Journal Id",1,"YES","uuid",NULL,NULL,NULL,NULL
"model","manual_journals","Journal Date",2,"YES","date",NULL,NULL,NULL,0
"model","manual_journals","Narration",3,"YES","text",NULL,NULL,NULL,NULL
"model","manual_journals","Status",4,"YES","text",NULL,NULL,NULL,NULL
"model","manual_journals","Cash Basis",5,"YES","boolean",NULL,NULL,NULL,NULL
"model","manual_journals","Journal Updated",6,"YES","timestamp without time zone",NULL,NULL,NULL,6
"model","manual_journals","Line Id",7,"YES","uuid",NULL,NULL,NULL,NULL
"model","manual_journals","Line Description",8,"YES","text",NULL,NULL,NULL,NULL
"model","manual_journals","Line Account Code",9,"YES","text",NULL,NULL,NULL,NULL
"model","manual_journals","Line Account Id",10,"YES","uuid",NULL,NULL,NULL,NULL
"model","manual_journals","Line Tax Type",11,"YES","text",NULL,NULL,NULL,NULL
"model","manual_journals","Line Tax Amount",12,"YES","numeric",NULL,NULL,NULL,NULL
"model","manual_journals","Line Amount",13,"YES","numeric",NULL,NULL,NULL,NULL
"model","manual_journals","Line Tracking",14,"YES","jsonb",NULL,NULL,NULL,NULL
"model","organisation","Organisation Id",1,"YES","uuid",NULL,NULL,NULL,NULL
"model","organisation","Organisation Name",2,"YES","text",NULL,NULL,NULL,NULL
"model","organisation","Legal Name",3,"YES","text",NULL,NULL,NULL,NULL
"model","organisation","Organisation Type",4,"YES","text",NULL,NULL,NULL,NULL
"model","organisation","Base Currency",5,"YES","text",NULL,NULL,NULL,NULL
"model","organisation","Country Code",6,"YES","text",NULL,NULL,NULL,NULL
"model","organisation","Is Demo Company",7,"YES","boolean",NULL,NULL,NULL,NULL
"model","organisation","Organisation Status",8,"YES","text",NULL,NULL,NULL,NULL
"model","organisation","Organisation Updated",9,"YES","timestamp without time zone",NULL,NULL,NULL,6
"model","overpayments","Overpayment Id",1,"YES","uuid",NULL,NULL,NULL,NULL
"model","overpayments","Overpayment Date",2,"YES","date",NULL,NULL,NULL,0
"model","overpayments","Amount",3,"YES","numeric",NULL,NULL,NULL,NULL
"model","overpayments","Currency",4,"YES","text",NULL,NULL,NULL,NULL
"model","overpayments","Status",5,"YES","text",NULL,NULL,NULL,NULL
"model","overpayments","Overpayment Updated",6,"YES","timestamp without time zone",NULL,NULL,NULL,6
"model","overpayments","Line Id",7,"YES","uuid",NULL,NULL,NULL,NULL
"model","overpayments","Line Description",8,"YES","text",NULL,NULL,NULL,NULL
"model","overpayments","Line Quantity",9,"YES","numeric",NULL,NULL,NULL,NULL
"model","overpayments","Line Unit Amount",10,"YES","numeric",NULL,NULL,NULL,NULL
"model","overpayments","Line Tax Type",11,"YES","text",NULL,NULL,NULL,NULL
"model","overpayments","Line Tax Amount",12,"YES","numeric",NULL,NULL,NULL,NULL
"model","overpayments","Line Total",13,"YES","numeric",NULL,NULL,NULL,NULL
"model","overpayments","Line Account Code",14,"YES","text",NULL,NULL,NULL,NULL
"model","overpayments","Customer Id",15,"YES","uuid",NULL,NULL,NULL,NULL
"model","overpayments","Customer Name",16,"YES","text",NULL,NULL,NULL,NULL
"model","overpayments","Customer Email",17,"YES","text",NULL,NULL,NULL,NULL
"model","payments","Payment Id",1,"YES","uuid",NULL,NULL,NULL,NULL
"model","payments","Payment Date",2,"YES","date",NULL,NULL,NULL,0
"model","payments","Amount",3,"YES","numeric",NULL,NULL,NULL,NULL
"model","payments","Currency Rate",4,"YES","numeric",NULL,NULL,NULL,NULL
"model","payments","Reference",5,"YES","text",NULL,NULL,NULL,NULL
"model","payments","Status",6,"YES","text",NULL,NULL,NULL,NULL
"model","payments","Payment Updated",7,"YES","timestamp without time zone",NULL,NULL,NULL,6
"model","payments","Invoice Id",8,"YES","uuid",NULL,NULL,NULL,NULL
"model","payments","Invoice Reference",9,"YES","text",NULL,NULL,NULL,NULL
"model","payments","Invoice Currency",10,"YES","text",NULL,NULL,NULL,NULL
"model","payments","Customer Id",11,"YES","uuid",NULL,NULL,NULL,NULL
"model","payments","Customer Name",12,"YES","text",NULL,NULL,NULL,NULL
"model","payments","Customer Email",13,"YES","text",NULL,NULL,NULL,NULL
